"BehaviorSpace results (NetLogo 6.3.0)"
"cooperation_spatial_diversity.nlogo"
"random-local-roaming"
"10/10/2023 10:52:35:345 +0200"
"min-pxcor","max-pxcor","min-pycor","max-pycor"
"0","63","0","63"
"[run number]","roaming-agents","noise-factor","synergy-factor","neighborhood-type","world-size","imitation-policy","[step]","mean-cooperators1k"
"32252","0.7","0.5","6","random Moore","64","fermi-dirac","2048","1"
"32253","0.7","0.5","6","random Moore","64","fermi-dirac","2048","1"
"32254","0.7","0.5","6","random Moore","64","fermi-dirac","2048","1"
"32255","0.7","0.5","6","random Moore","64","fermi-dirac","2048","1"
"32256","0.7","0.5","6","random Moore","64","fermi-dirac","2048","1"
"32257","0.7","0.5","6","random Moore","64","fermi-dirac","2048","1"
"32258","0.7","0.5","6","random Moore","64","fermi-dirac","2048","1"
"32260","0.7","0.5","6","random Moore","64","fermi-dirac","2048","1"
"32259","0.7","0.5","6","random Moore","64","fermi-dirac","2048","1"
"32262","0.7","0.5","6","random Moore","64","fermi-dirac","2048","1"
"32261","0.7","0.5","6","random Moore","64","fermi-dirac","2048","0.9975912570953369"
"32263","0.7","0.5","6","random Moore","64","fermi-dirac","2048","1"
"32264","0.7","0.5","6","random Moore","64","fermi-dirac","2048","1"
"32265","0.7","0.5","6","random Moore","64","fermi-dirac","2048","1"
"32266","0.7","0.5","6","random Moore","64","fermi-dirac","2048","1"
"32268","0.7","0.5","6","random Moore","64","fermi-dirac","2048","1"
"32267","0.7","0.5","6","random Moore","64","fermi-dirac","2048","1"
"32269","0.7","0.5","6","random Moore","64","fermi-dirac","2048","1"
"32270","0.7","0.5","6","random Moore","64","fermi-dirac","2048","0.9988112449645996"
"32271","0.7","0.5","6","random Moore","64","fermi-dirac","2048","1"
"32272","0.7","0.5","6","random Moore","64","fermi-dirac","2048","1"
"32274","0.7","0.5","6","random Moore","64","fermi-dirac","2048","1"
"32273","0.7","0.5","6","random Moore","64","fermi-dirac","2048","1"
"32275","0.7","0.5","6","random Moore","64","fermi-dirac","2048","1"
"32277","0.7","0.5","6","random Moore","64","fermi-dirac","2048","1"
"32278","0.7","0.5","6","random Moore","64","fermi-dirac","2048","1"
"32279","0.7","0.5","6","random Moore","64","fermi-dirac","2048","0.9980998039245605"
"32276","0.7","0.5","6","random Moore","64","fermi-dirac","2048","1"
"32280","0.7","0.5","6","random Moore","64","fermi-dirac","2048","0.9983265399932861"
"32281","0.7","0.5","6","random Moore","64","fermi-dirac","2048","1"
"32282","0.7","0.5","6","random Moore","64","fermi-dirac","2048","0.9980700016021729"
"32283","0.7","0.5","6","random Moore","64","fermi-dirac","2048","0.9980928897857666"
"32284","0.7","0.5","6","random Moore","64","fermi-dirac","2048","0.9956159591674805"
"32285","0.7","0.5","6","random Moore","64","fermi-dirac","2048","1"
"32286","0.7","0.5","6","random Moore","64","fermi-dirac","2048","0.9982891082763672"
"32287","0.7","0.5","6","random Moore","64","fermi-dirac","2048","0.9983758926391602"
"32288","0.7","0.5","6","random Moore","64","fermi-dirac","2048","0.9978024959564209"
"32289","0.7","0.5","6","random Moore","64","fermi-dirac","2048","1"
"32290","0.7","0.5","6","random Moore","64","fermi-dirac","2048","1"
"32291","0.7","0.5","6","random Moore","64","fermi-dirac","2048","0.9979565143585205"
"32293","0.7","0.5","6","random Moore","64","fermi-dirac","2048","0.9976658821105957"
"32292","0.7","0.5","6","random Moore","64","fermi-dirac","2048","0.9975030422210693"
"32294","0.7","0.5","6","random Moore","64","fermi-dirac","2048","1"
"32296","0.7","0.5","6","random Moore","64","fermi-dirac","2048","1"
"32297","0.7","0.5","6","random Moore","64","fermi-dirac","2048","1"
"32295","0.7","0.5","6","random Moore","64","fermi-dirac","2048","1"
"32298","0.7","0.5","6","random Moore","64","fermi-dirac","2048","1"
"32299","0.7","0.5","6","random Moore","64","fermi-dirac","2048","1"
"32302","0.7","0.5","6.1","random von Neumann","64","fermi-dirac","2048","1"
"32301","0.7","0.5","6.1","random von Neumann","64","fermi-dirac","2048","0.9992496967315674"
"32300","0.7","0.5","6","random Moore","64","fermi-dirac","2048","1"
"32303","0.7","0.5","6.1","random von Neumann","64","fermi-dirac","2048","0.999351978302002"
"32305","0.7","0.5","6.1","random von Neumann","64","fermi-dirac","2048","0.9986233711242676"
"32304","0.7","0.5","6.1","random von Neumann","64","fermi-dirac","2048","1"
"32306","0.7","0.5","6.1","random von Neumann","64","fermi-dirac","2048","0.9983549118041992"
"32307","0.7","0.5","6.1","random von Neumann","64","fermi-dirac","2048","0.9991931915283203"
"32308","0.7","0.5","6.1","random von Neumann","64","fermi-dirac","2048","0.9991278648376465"
"32309","0.7","0.5","6.1","random von Neumann","64","fermi-dirac","2048","0.9993207454681396"
"32310","0.7","0.5","6.1","random von Neumann","64","fermi-dirac","2048","0.9992110729217529"
"32311","0.7","0.5","6.1","random von Neumann","64","fermi-dirac","2048","0.9990482330322266"
"32312","0.7","0.5","6.1","random von Neumann","64","fermi-dirac","2048","0.9984934329986572"
"32314","0.7","0.5","6.1","random von Neumann","64","fermi-dirac","2048","0.9983701705932617"
"32313","0.7","0.5","6.1","random von Neumann","64","fermi-dirac","2048","0.9993014335632324"
"32315","0.7","0.5","6.1","random von Neumann","64","fermi-dirac","2048","0.997509241104126"
"32316","0.7","0.5","6.1","random von Neumann","64","fermi-dirac","2048","0.9979074001312256"
"32319","0.7","0.5","6.1","random von Neumann","64","fermi-dirac","2048","0.9970231056213379"
"32318","0.7","0.5","6.1","random von Neumann","64","fermi-dirac","2048","0.9985408782958984"
"32317","0.7","0.5","6.1","random von Neumann","64","fermi-dirac","2048","1"
"32320","0.7","0.5","6.1","random von Neumann","64","fermi-dirac","2048","0.9984269142150879"
"32321","0.7","0.5","6.1","random von Neumann","64","fermi-dirac","2048","0.9975790977478027"
"32322","0.7","0.5","6.1","random von Neumann","64","fermi-dirac","2048","0.9992067813873291"
"32324","0.7","0.5","6.1","random von Neumann","64","fermi-dirac","2048","0.9992644786834717"
"32325","0.7","0.5","6.1","random von Neumann","64","fermi-dirac","2048","1"
"32323","0.7","0.5","6.1","random von Neumann","64","fermi-dirac","2048","1"
"32326","0.7","0.5","6.1","random von Neumann","64","fermi-dirac","2048","0.9989521503448486"
"32328","0.7","0.5","6.1","random von Neumann","64","fermi-dirac","2048","0.9986577033996582"
"32327","0.7","0.5","6.1","random von Neumann","64","fermi-dirac","2048","1"
"32329","0.7","0.5","6.1","random von Neumann","64","fermi-dirac","2048","0.9974246025085449"
"32331","0.7","0.5","6.1","random von Neumann","64","fermi-dirac","2048","1"
"32332","0.7","0.5","6.1","random von Neumann","64","fermi-dirac","2048","0.9993088245391846"
"32330","0.7","0.5","6.1","random von Neumann","64","fermi-dirac","2048","0.9979841709136963"
"32333","0.7","0.5","6.1","random von Neumann","64","fermi-dirac","2048","0.9966092109680176"
"32334","0.7","0.5","6.1","random von Neumann","64","fermi-dirac","2048","0.9969735145568848"
"32335","0.7","0.5","6.1","random von Neumann","64","fermi-dirac","2048","0.9985935688018799"
"32336","0.7","0.5","6.1","random von Neumann","64","fermi-dirac","2048","0.9991781711578369"
"32337","0.7","0.5","6.1","random von Neumann","64","fermi-dirac","2048","0.9991259574890137"
"32338","0.7","0.5","6.1","random von Neumann","64","fermi-dirac","2048","0.9970293045043945"
"32340","0.7","0.5","6.1","random von Neumann","64","fermi-dirac","2048","0.9979205131530762"
"32339","0.7","0.5","6.1","random von Neumann","64","fermi-dirac","2048","0.9991481304168701"
"32342","0.7","0.5","6.1","random von Neumann","64","fermi-dirac","2048","0.9980742931365967"
"32341","0.7","0.5","6.1","random von Neumann","64","fermi-dirac","2048","1"
"32343","0.7","0.5","6.1","random von Neumann","64","fermi-dirac","2048","0.9981355667114258"
"32344","0.7","0.5","6.1","random von Neumann","64","fermi-dirac","2048","0.9968326091766357"
"32347","0.7","0.5","6.1","random von Neumann","64","fermi-dirac","2048","0.9994235038757324"
"32346","0.7","0.5","6.1","random von Neumann","64","fermi-dirac","2048","0.9982168674468994"
"32345","0.7","0.5","6.1","random von Neumann","64","fermi-dirac","2048","0.9990715980529785"
"32349","0.7","0.5","6.1","random von Neumann","64","fermi-dirac","2048","0.9979598522186279"
"32350","0.7","0.5","6.1","random von Neumann","64","fermi-dirac","2048","0.9976274967193604"
"32348","0.7","0.5","6.1","random von Neumann","64","fermi-dirac","2048","0.999138355255127"
"32352","0.7","0.5","6.1","random Moore","64","fermi-dirac","2048","1"
"32351","0.7","0.5","6.1","random Moore","64","fermi-dirac","2048","1"
"32353","0.7","0.5","6.1","random Moore","64","fermi-dirac","2048","1"
"32354","0.7","0.5","6.1","random Moore","64","fermi-dirac","2048","1"
"32355","0.7","0.5","6.1","random Moore","64","fermi-dirac","2048","1"
"32356","0.7","0.5","6.1","random Moore","64","fermi-dirac","2048","0.9979038238525391"
"32357","0.7","0.5","6.1","random Moore","64","fermi-dirac","2048","1"
"32358","0.7","0.5","6.1","random Moore","64","fermi-dirac","2048","1"
"32359","0.7","0.5","6.1","random Moore","64","fermi-dirac","2048","1"
"32360","0.7","0.5","6.1","random Moore","64","fermi-dirac","2048","1"
"32361","0.7","0.5","6.1","random Moore","64","fermi-dirac","2048","0.9974727630615234"
"32364","0.7","0.5","6.1","random Moore","64","fermi-dirac","2048","0.9979124069213867"
"32362","0.7","0.5","6.1","random Moore","64","fermi-dirac","2048","0.9984474182128906"
"32363","0.7","0.5","6.1","random Moore","64","fermi-dirac","2048","1"
"32365","0.7","0.5","6.1","random Moore","64","fermi-dirac","2048","1"
"32367","0.7","0.5","6.1","random Moore","64","fermi-dirac","2048","1"
"32366","0.7","0.5","6.1","random Moore","64","fermi-dirac","2048","1"
"32368","0.7","0.5","6.1","random Moore","64","fermi-dirac","2048","1"
"32369","0.7","0.5","6.1","random Moore","64","fermi-dirac","2048","1"
"32370","0.7","0.5","6.1","random Moore","64","fermi-dirac","2048","0.9982593059539795"
"32371","0.7","0.5","6.1","random Moore","64","fermi-dirac","2048","1"
"32372","0.7","0.5","6.1","random Moore","64","fermi-dirac","2048","0.9977731704711914"
"32373","0.7","0.5","6.1","random Moore","64","fermi-dirac","2048","1"
"32374","0.7","0.5","6.1","random Moore","64","fermi-dirac","2048","1"
"32377","0.7","0.5","6.1","random Moore","64","fermi-dirac","2048","1"
"32375","0.7","0.5","6.1","random Moore","64","fermi-dirac","2048","1"
"32378","0.7","0.5","6.1","random Moore","64","fermi-dirac","2048","0.9970266819000244"
"32376","0.7","0.5","6.1","random Moore","64","fermi-dirac","2048","1"
"32379","0.7","0.5","6.1","random Moore","64","fermi-dirac","2048","0.9976835250854492"
"32380","0.7","0.5","6.1","random Moore","64","fermi-dirac","2048","1"
"32381","0.7","0.5","6.1","random Moore","64","fermi-dirac","2048","1"
"32382","0.7","0.5","6.1","random Moore","64","fermi-dirac","2048","1"
"32383","0.7","0.5","6.1","random Moore","64","fermi-dirac","2048","1"
"32384","0.7","0.5","6.1","random Moore","64","fermi-dirac","2048","0.9982380867004395"
"32385","0.7","0.5","6.1","random Moore","64","fermi-dirac","2048","1"
"32386","0.7","0.5","6.1","random Moore","64","fermi-dirac","2048","0.9978384971618652"
"32387","0.7","0.5","6.1","random Moore","64","fermi-dirac","2048","1"
"32388","0.7","0.5","6.1","random Moore","64","fermi-dirac","2048","1"
"32389","0.7","0.5","6.1","random Moore","64","fermi-dirac","2048","0.9957809448242188"
"32390","0.7","0.5","6.1","random Moore","64","fermi-dirac","2048","1"
"32391","0.7","0.5","6.1","random Moore","64","fermi-dirac","2048","1"
"32393","0.7","0.5","6.1","random Moore","64","fermi-dirac","2048","0.9983458518981934"
"32392","0.7","0.5","6.1","random Moore","64","fermi-dirac","2048","1"
"32394","0.7","0.5","6.1","random Moore","64","fermi-dirac","2048","1"
"32398","0.7","0.5","6.1","random Moore","64","fermi-dirac","2048","0.9977974891662598"
"32395","0.7","0.5","6.1","random Moore","64","fermi-dirac","2048","0.998753547668457"
"32396","0.7","0.5","6.1","random Moore","64","fermi-dirac","2048","1"
"32397","0.7","0.5","6.1","random Moore","64","fermi-dirac","2048","0.9980270862579346"
"32401","0.7","0.5","6.2","random von Neumann","64","fermi-dirac","2048","0.9993295669555664"
"32399","0.7","0.5","6.1","random Moore","64","fermi-dirac","2048","1"
"32400","0.7","0.5","6.1","random Moore","64","fermi-dirac","2048","1"
"32402","0.7","0.5","6.2","random von Neumann","64","fermi-dirac","2048","1"
"32403","0.7","0.5","6.2","random von Neumann","64","fermi-dirac","2048","0.9992027282714844"
"32404","0.7","0.5","6.2","random von Neumann","64","fermi-dirac","2048","0.9976823329925537"
"32406","0.7","0.5","6.2","random von Neumann","64","fermi-dirac","2048","0.9982054233551025"
"32405","0.7","0.5","6.2","random von Neumann","64","fermi-dirac","2048","1"
"32408","0.7","0.5","6.2","random von Neumann","64","fermi-dirac","2048","0.9976832866668701"
"32407","0.7","0.5","6.2","random von Neumann","64","fermi-dirac","2048","0.9966697692871094"
"32411","0.7","0.5","6.2","random von Neumann","64","fermi-dirac","2048","0.99928879737854"
"32409","0.7","0.5","6.2","random von Neumann","64","fermi-dirac","2048","0.9991817474365234"
"32410","0.7","0.5","6.2","random von Neumann","64","fermi-dirac","2048","0.9992356300354004"
"32412","0.7","0.5","6.2","random von Neumann","64","fermi-dirac","2048","1"
"32413","0.7","0.5","6.2","random von Neumann","64","fermi-dirac","2048","0.9994642734527588"
"32414","0.7","0.5","6.2","random von Neumann","64","fermi-dirac","2048","0.998532772064209"
"32415","0.7","0.5","6.2","random von Neumann","64","fermi-dirac","2048","1"
"32416","0.7","0.5","6.2","random von Neumann","64","fermi-dirac","2048","1"
"32417","0.7","0.5","6.2","random von Neumann","64","fermi-dirac","2048","0.9988336563110352"
"32418","0.7","0.5","6.2","random von Neumann","64","fermi-dirac","2048","0.9973232746124268"
"32419","0.7","0.5","6.2","random von Neumann","64","fermi-dirac","2048","0.9991879463195801"
"32420","0.7","0.5","6.2","random von Neumann","64","fermi-dirac","2048","1"
"32422","0.7","0.5","6.2","random von Neumann","64","fermi-dirac","2048","0.9983127117156982"
"32421","0.7","0.5","6.2","random von Neumann","64","fermi-dirac","2048","0.9981720447540283"
"32423","0.7","0.5","6.2","random von Neumann","64","fermi-dirac","2048","0.9992268085479736"
"32424","0.7","0.5","6.2","random von Neumann","64","fermi-dirac","2048","0.9985263347625732"
"32425","0.7","0.5","6.2","random von Neumann","64","fermi-dirac","2048","0.9965901374816895"
"32427","0.7","0.5","6.2","random von Neumann","64","fermi-dirac","2048","0.9969828128814697"
"32428","0.7","0.5","6.2","random von Neumann","64","fermi-dirac","2048","0.9984955787658691"
"32426","0.7","0.5","6.2","random von Neumann","64","fermi-dirac","2048","0.9989330768585205"
"32429","0.7","0.5","6.2","random von Neumann","64","fermi-dirac","2048","1"
"32430","0.7","0.5","6.2","random von Neumann","64","fermi-dirac","2048","1"
"32431","0.7","0.5","6.2","random von Neumann","64","fermi-dirac","2048","0.9976856708526611"
"32433","0.7","0.5","6.2","random von Neumann","64","fermi-dirac","2048","0.9984569549560547"
"32432","0.7","0.5","6.2","random von Neumann","64","fermi-dirac","2048","0.9975929260253906"
"32435","0.7","0.5","6.2","random von Neumann","64","fermi-dirac","2048","0.9983446598052979"
"32434","0.7","0.5","6.2","random von Neumann","64","fermi-dirac","2048","0.9993624687194824"
"32436","0.7","0.5","6.2","random von Neumann","64","fermi-dirac","2048","0.9986982345581055"
"32437","0.7","0.5","6.2","random von Neumann","64","fermi-dirac","2048","0.9980294704437256"
"32438","0.7","0.5","6.2","random von Neumann","64","fermi-dirac","2048","1"
"32441","0.7","0.5","6.2","random von Neumann","64","fermi-dirac","2048","0.9983775615692139"
"32439","0.7","0.5","6.2","random von Neumann","64","fermi-dirac","2048","1"
"32440","0.7","0.5","6.2","random von Neumann","64","fermi-dirac","2048","0.9981884956359863"
"32442","0.7","0.5","6.2","random von Neumann","64","fermi-dirac","2048","0.9981348514556885"
"32443","0.7","0.5","6.2","random von Neumann","64","fermi-dirac","2048","1"
"32445","0.7","0.5","6.2","random von Neumann","64","fermi-dirac","2048","0.9981741905212402"
"32446","0.7","0.5","6.2","random von Neumann","64","fermi-dirac","2048","1"
"32444","0.7","0.5","6.2","random von Neumann","64","fermi-dirac","2048","0.9974038600921631"
"32447","0.7","0.5","6.2","random von Neumann","64","fermi-dirac","2048","0.999337911605835"
"32448","0.7","0.5","6.2","random von Neumann","64","fermi-dirac","2048","1"
"32450","0.7","0.5","6.2","random von Neumann","64","fermi-dirac","2048","0.9978775978088379"
"32449","0.7","0.5","6.2","random von Neumann","64","fermi-dirac","2048","0.9991843700408936"
"32451","0.7","0.5","6.2","random Moore","64","fermi-dirac","2048","1"
"32452","0.7","0.5","6.2","random Moore","64","fermi-dirac","2048","0.9987447261810303"
"32453","0.7","0.5","6.2","random Moore","64","fermi-dirac","2048","1"
"32454","0.7","0.5","6.2","random Moore","64","fermi-dirac","2048","1"
"32455","0.7","0.5","6.2","random Moore","64","fermi-dirac","2048","1"
"32456","0.7","0.5","6.2","random Moore","64","fermi-dirac","2048","1"
"32457","0.7","0.5","6.2","random Moore","64","fermi-dirac","2048","1"
"32458","0.7","0.5","6.2","random Moore","64","fermi-dirac","2048","0.9986042976379395"
"32459","0.7","0.5","6.2","random Moore","64","fermi-dirac","2048","1"
"32461","0.7","0.5","6.2","random Moore","64","fermi-dirac","2048","1"
"32460","0.7","0.5","6.2","random Moore","64","fermi-dirac","2048","1"
"32462","0.7","0.5","6.2","random Moore","64","fermi-dirac","2048","1"
"32463","0.7","0.5","6.2","random Moore","64","fermi-dirac","2048","1"
"32464","0.7","0.5","6.2","random Moore","64","fermi-dirac","2048","0.9983479976654053"
"32465","0.7","0.5","6.2","random Moore","64","fermi-dirac","2048","0.998180627822876"
"32466","0.7","0.5","6.2","random Moore","64","fermi-dirac","2048","0.9985942840576172"
"32467","0.7","0.5","6.2","random Moore","64","fermi-dirac","2048","1"
"32468","0.7","0.5","6.2","random Moore","64","fermi-dirac","2048","1"
"32471","0.7","0.5","6.2","random Moore","64","fermi-dirac","2048","0.998403787612915"
"32469","0.7","0.5","6.2","random Moore","64","fermi-dirac","2048","0.9983694553375244"
"32470","0.7","0.5","6.2","random Moore","64","fermi-dirac","2048","1"
"32472","0.7","0.5","6.2","random Moore","64","fermi-dirac","2048","0.9982151985168457"
"32473","0.7","0.5","6.2","random Moore","64","fermi-dirac","2048","0.9968390464782715"
"32475","0.7","0.5","6.2","random Moore","64","fermi-dirac","2048","1"
"32474","0.7","0.5","6.2","random Moore","64","fermi-dirac","2048","1"
"32476","0.7","0.5","6.2","random Moore","64","fermi-dirac","2048","1"
"32477","0.7","0.5","6.2","random Moore","64","fermi-dirac","2048","1"
"32478","0.7","0.5","6.2","random Moore","64","fermi-dirac","2048","1"
"32479","0.7","0.5","6.2","random Moore","64","fermi-dirac","2048","0.9977097511291504"
"32481","0.7","0.5","6.2","random Moore","64","fermi-dirac","2048","1"
"32480","0.7","0.5","6.2","random Moore","64","fermi-dirac","2048","1"
"32485","0.7","0.5","6.2","random Moore","64","fermi-dirac","2048","1"
"32483","0.7","0.5","6.2","random Moore","64","fermi-dirac","2048","1"
"32482","0.7","0.5","6.2","random Moore","64","fermi-dirac","2048","1"
"32484","0.7","0.5","6.2","random Moore","64","fermi-dirac","2048","1"
"32486","0.7","0.5","6.2","random Moore","64","fermi-dirac","2048","0.9979629516601562"
"32488","0.7","0.5","6.2","random Moore","64","fermi-dirac","2048","1"
"32487","0.7","0.5","6.2","random Moore","64","fermi-dirac","2048","1"
"32489","0.7","0.5","6.2","random Moore","64","fermi-dirac","2048","0.9967529773712158"
"32490","0.7","0.5","6.2","random Moore","64","fermi-dirac","2048","1"
"32491","0.7","0.5","6.2","random Moore","64","fermi-dirac","2048","0.9980487823486328"
"32492","0.7","0.5","6.2","random Moore","64","fermi-dirac","2048","0.9991793632507324"
"32493","0.7","0.5","6.2","random Moore","64","fermi-dirac","2048","1"
"32494","0.7","0.5","6.2","random Moore","64","fermi-dirac","2048","1"
"32495","0.7","0.5","6.2","random Moore","64","fermi-dirac","2048","1"
"32496","0.7","0.5","6.2","random Moore","64","fermi-dirac","2048","1"
"32497","0.7","0.5","6.2","random Moore","64","fermi-dirac","2048","1"
"32501","0.7","0.5","6.3","random von Neumann","64","fermi-dirac","2048","1"
"32502","0.7","0.5","6.3","random von Neumann","64","fermi-dirac","2048","0.9968245029449463"
"32498","0.7","0.5","6.2","random Moore","64","fermi-dirac","2048","1"
"32503","0.7","0.5","6.3","random von Neumann","64","fermi-dirac","2048","0.9994304180145264"
"32504","0.7","0.5","6.3","random von Neumann","64","fermi-dirac","2048","0.9947888851165771"
"32505","0.7","0.5","6.3","random von Neumann","64","fermi-dirac","2048","0.999138593673706"
"32499","0.7","0.5","6.2","random Moore","64","fermi-dirac","2048","1"
"32500","0.7","0.5","6.2","random Moore","64","fermi-dirac","2048","1"
"32506","0.7","0.5","6.3","random von Neumann","64","fermi-dirac","2048","0.9965274333953857"
"32507","0.7","0.5","6.3","random von Neumann","64","fermi-dirac","2048","0.997697114944458"
"32508","0.7","0.5","6.3","random von Neumann","64","fermi-dirac","2048","1"
"32509","0.7","0.5","6.3","random von Neumann","64","fermi-dirac","2048","0.9993114471435547"
"32510","0.7","0.5","6.3","random von Neumann","64","fermi-dirac","2048","0.9989964962005615"
"32511","0.7","0.5","6.3","random von Neumann","64","fermi-dirac","2048","0.9984989166259766"
"32512","0.7","0.5","6.3","random von Neumann","64","fermi-dirac","2048","0.9989981651306152"
"32513","0.7","0.5","6.3","random von Neumann","64","fermi-dirac","2048","0.9978530406951904"
"32516","0.7","0.5","6.3","random von Neumann","64","fermi-dirac","2048","0.9987607002258301"
"32514","0.7","0.5","6.3","random von Neumann","64","fermi-dirac","2048","0.9990928173065186"
"32515","0.7","0.5","6.3","random von Neumann","64","fermi-dirac","2048","0.9985506534576416"
"32517","0.7","0.5","6.3","random von Neumann","64","fermi-dirac","2048","0.9975504875183105"
"32519","0.7","0.5","6.3","random von Neumann","64","fermi-dirac","2048","0.9970738887786865"
"32518","0.7","0.5","6.3","random von Neumann","64","fermi-dirac","2048","0.9967586994171143"
"32520","0.7","0.5","6.3","random von Neumann","64","fermi-dirac","2048","0.9962503910064697"
"32521","0.7","0.5","6.3","random von Neumann","64","fermi-dirac","2048","0.999039888381958"
"32522","0.7","0.5","6.3","random von Neumann","64","fermi-dirac","2048","0.9986937046051025"
"32523","0.7","0.5","6.3","random von Neumann","64","fermi-dirac","2048","0.9992246627807617"
"32524","0.7","0.5","6.3","random von Neumann","64","fermi-dirac","2048","0.9993448257446289"
"32525","0.7","0.5","6.3","random von Neumann","64","fermi-dirac","2048","0.9983959197998047"
"32526","0.7","0.5","6.3","random von Neumann","64","fermi-dirac","2048","0.9988243579864502"
"32527","0.7","0.5","6.3","random von Neumann","64","fermi-dirac","2048","1"
"32528","0.7","0.5","6.3","random von Neumann","64","fermi-dirac","2048","0.9992260932922363"
"32529","0.7","0.5","6.3","random von Neumann","64","fermi-dirac","2048","0.9982442855834961"
"32530","0.7","0.5","6.3","random von Neumann","64","fermi-dirac","2048","0.9988875389099121"
"32531","0.7","0.5","6.3","random von Neumann","64","fermi-dirac","2048","0.997642993927002"
"32532","0.7","0.5","6.3","random von Neumann","64","fermi-dirac","2048","0.9992160797119141"
"32533","0.7","0.5","6.3","random von Neumann","64","fermi-dirac","2048","0.9972529411315918"
"32534","0.7","0.5","6.3","random von Neumann","64","fermi-dirac","2048","0.9992082118988037"
"32535","0.7","0.5","6.3","random von Neumann","64","fermi-dirac","2048","0.9991970062255859"
"32536","0.7","0.5","6.3","random von Neumann","64","fermi-dirac","2048","0.999237060546875"
"32538","0.7","0.5","6.3","random von Neumann","64","fermi-dirac","2048","0.9989261627197266"
"32537","0.7","0.5","6.3","random von Neumann","64","fermi-dirac","2048","0.9993503093719482"
"32540","0.7","0.5","6.3","random von Neumann","64","fermi-dirac","2048","0.9970841407775879"
"32539","0.7","0.5","6.3","random von Neumann","64","fermi-dirac","2048","0.9983644485473633"
"32541","0.7","0.5","6.3","random von Neumann","64","fermi-dirac","2048","0.9991958141326904"
"32542","0.7","0.5","6.3","random von Neumann","64","fermi-dirac","2048","0.995673656463623"
"32544","0.7","0.5","6.3","random von Neumann","64","fermi-dirac","2048","0.9968161582946777"
"32543","0.7","0.5","6.3","random von Neumann","64","fermi-dirac","2048","0.998180627822876"
"32545","0.7","0.5","6.3","random von Neumann","64","fermi-dirac","2048","0.9975559711456299"
"32546","0.7","0.5","6.3","random von Neumann","64","fermi-dirac","2048","1"
"32548","0.7","0.5","6.3","random von Neumann","64","fermi-dirac","2048","0.9973182678222656"
"32547","0.7","0.5","6.3","random von Neumann","64","fermi-dirac","2048","0.998985767364502"
"32549","0.7","0.5","6.3","random von Neumann","64","fermi-dirac","2048","0.997075080871582"
"32550","0.7","0.5","6.3","random von Neumann","64","fermi-dirac","2048","0.9955151081085205"
"32551","0.7","0.5","6.3","random Moore","64","fermi-dirac","2048","1"
"32552","0.7","0.5","6.3","random Moore","64","fermi-dirac","2048","0.998600959777832"
"32553","0.7","0.5","6.3","random Moore","64","fermi-dirac","2048","1"
"32554","0.7","0.5","6.3","random Moore","64","fermi-dirac","2048","0.9986796379089355"
"32555","0.7","0.5","6.3","random Moore","64","fermi-dirac","2048","0.9972648620605469"
"32556","0.7","0.5","6.3","random Moore","64","fermi-dirac","2048","1"
"32557","0.7","0.5","6.3","random Moore","64","fermi-dirac","2048","1"
"32559","0.7","0.5","6.3","random Moore","64","fermi-dirac","2048","1"
"32560","0.7","0.5","6.3","random Moore","64","fermi-dirac","2048","1"
"32558","0.7","0.5","6.3","random Moore","64","fermi-dirac","2048","1"
"32562","0.7","0.5","6.3","random Moore","64","fermi-dirac","2048","1"
"32561","0.7","0.5","6.3","random Moore","64","fermi-dirac","2048","0.9982867240905762"
"32563","0.7","0.5","6.3","random Moore","64","fermi-dirac","2048","1"
"32564","0.7","0.5","6.3","random Moore","64","fermi-dirac","2048","1"
"32565","0.7","0.5","6.3","random Moore","64","fermi-dirac","2048","1"
"32566","0.7","0.5","6.3","random Moore","64","fermi-dirac","2048","1"
"32567","0.7","0.5","6.3","random Moore","64","fermi-dirac","2048","1"
"32568","0.7","0.5","6.3","random Moore","64","fermi-dirac","2048","0.9984238147735596"
"32569","0.7","0.5","6.3","random Moore","64","fermi-dirac","2048","1"
"32571","0.7","0.5","6.3","random Moore","64","fermi-dirac","2048","1"
"32572","0.7","0.5","6.3","random Moore","64","fermi-dirac","2048","0.9982633590698242"
"32570","0.7","0.5","6.3","random Moore","64","fermi-dirac","2048","1"
"32573","0.7","0.5","6.3","random Moore","64","fermi-dirac","2048","1"
"32574","0.7","0.5","6.3","random Moore","64","fermi-dirac","2048","1"
"32577","0.7","0.5","6.3","random Moore","64","fermi-dirac","2048","1"
"32575","0.7","0.5","6.3","random Moore","64","fermi-dirac","2048","1"
"32576","0.7","0.5","6.3","random Moore","64","fermi-dirac","2048","0.9977121353149414"
"32578","0.7","0.5","6.3","random Moore","64","fermi-dirac","2048","1"
"32579","0.7","0.5","6.3","random Moore","64","fermi-dirac","2048","0.9972741603851318"
"32580","0.7","0.5","6.3","random Moore","64","fermi-dirac","2048","1"
"32581","0.7","0.5","6.3","random Moore","64","fermi-dirac","2048","1"
"32582","0.7","0.5","6.3","random Moore","64","fermi-dirac","2048","1"
"32583","0.7","0.5","6.3","random Moore","64","fermi-dirac","2048","1"
"32585","0.7","0.5","6.3","random Moore","64","fermi-dirac","2048","1"
"32584","0.7","0.5","6.3","random Moore","64","fermi-dirac","2048","1"
"32586","0.7","0.5","6.3","random Moore","64","fermi-dirac","2048","0.9982399940490723"
